dataset,profile,method,seed,selected_rows,good_count,good_ratio,downstream_gain_mean,harm_score_mean,loss_reduction_mean,influence_gain_mean,collapse_to_single_digits,scoring_semantics,online_scoring_uses_downstream_model,sample_packaging_enabled,package_size,sample_packaging_stage,sample_package_summary,seller_packaging_rule,package_count,package_size_min,package_size_max,scored_objects,student_calibration_size,student_landmark_count,student_sigma2,student_supervision,eval_time,test_auroc,test_macro_f1,test_acc,type_coreset_far_wrong_decoy,type_kmeans_center_decoy,type_typiclust_dense_decoy,type_uncertainty_badge_decoy,ckks_simd_enabled,ckks_scheme,ckks_reference_rows,ckks_reference_dim,ckks_reference_package_size,ckks_rows_per_second_mean,ckks_est_encrypted_compute_ms,ckks_scaled_from_reference_ms,ckks_est_input_prepare_encrypt_ms,ckks_est_decrypt_decode_ms,ckks_est_total_full_flow_ms,ckks_ref_input_prepare_encrypt_ms_mean,ckks_ref_encrypted_compute_ms_mean,ckks_ref_decrypt_decode_ms_mean,ckks_ref_total_full_flow_ms_mean,ckks_ref_rows_per_second_mean,ckks_ref_scored_objects_per_second_mean,ckks_ref_output_ciphertexts_mean,ckks_ref_decoded_values_mean,ckks_ref_input_ciphertexts_mean,ckks_ref_input_ciphertext_bytes_mean,ckks_ref_output_ciphertext_bytes_mean,ckks_ref_total_communication_bytes_mean,ckks_ref_ct_ct_mults_mean,ckks_ref_ct_pt_mults_mean,ckks_ref_rotations_mean,ckks_ref_additions_mean,ckks_ref_relinearizations_mean,ckks_ref_rescales_mean,ckks_ref_scored_objects,ckks_ref_raw_rows_per_scored_object,primary_metric,primary_metric_value,type_cosine_decoy,type_useful_clean,package_size_sweep,run_seed,type_noise_decoy
mscoco,all_average,ours_sample_package_krr,243,48,27,0.5625,1.541975021362305,-1.541975021362305,3.331775587867014e-05,0.0023509284947067,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1473939418792725,top_quantile,0.0,,,,2.0,11.0,13.0,12.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,27.0,2.0,,8,43,8.0
hateful_memes,noise,ours_sample_package_krr,44,48,10,0.2083333333333333,0.1581099182367324,-0.1581099182367324,7.850924885133281e-05,0.0001656242384342,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0172555446624756,top_quantile,0.0,,,,5.0,3.0,4.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,10.0,,,8,44,27.0
hateful_memes,coreset_far_wrong,ours_sample_package_krr,44,48,8,0.1666666666666666,0.1693319082260131,-0.1693319082260131,-2.0597130060195923e-05,0.0119716813787817,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0172555446624756,top_quantile,0.0,,,,30.0,4.0,3.0,3.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,8.0,,,8,44,8.0
hateful_memes,typiclust_dense,ours_sample_package_krr,44,48,14,0.2916666666666667,0.0658659115433693,-0.0658659115433693,6.488835060736164e-05,-0.0006842237780801,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0172555446624756,top_quantile,0.0,,,,,9.0,26.0,5.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,14.0,7.0,1.0,8,44,
hateful_memes,kmeans_center,ours_sample_package_krr,44,48,21,0.4375,1.6044527292251587,-1.6044527292251587,0.0002578472194727,0.0174664929509162,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0172555446624756,top_quantile,0.0,,,,3.0,27.0,9.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,21.0,2.0,1.0,8,44,
hateful_memes,uncertainty_badge,ours_sample_package_krr,44,48,10,0.2083333333333333,0.3508131504058838,-0.3508131504058838,6.682673847535625e-05,0.0066025666892528,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0172555446624756,top_quantile,0.0,,,,4.0,3.0,5.0,30.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,10.0,6.0,,8,44,
hateful_memes,cosine,ours_sample_package_krr,44,48,22,0.4583333333333333,1.3610906600952148,-1.3610906600952148,0.0002201820461777,0.0154252983629703,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0172555446624756,top_quantile,0.0,,,,,7.0,10.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,22.0,24.0,,8,44,
hateful_memes,all_average,ours_sample_package_krr,44,48,7,0.1458333333333333,-1.5174641609191897,1.5174641609191897,-0.0001347524375887,-0.019238444045186,1,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.0172555446624756,top_quantile,0.0,,,,6.0,8.0,11.0,11.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,7.0,9.0,,8,44,3.0
hatespeech,noise,ours_sample_package_krr,144,48,24,0.5,0.7078335881233215,-0.7078335881233215,4.1134655475616455e-05,0.061442881822586,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1208701133728027,top_quantile,0.0,,,,3.0,9.0,10.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,24.0,,,8,44,20.0
hatespeech,coreset_far_wrong,ours_sample_package_krr,144,48,23,0.4791666666666667,1.201409101486206,-1.201409101486206,0.0001401988120051,0.0532071478664875,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1208701133728027,top_quantile,0.0,,,,21.0,10.0,9.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,23.0,,,8,44,1.0
hatespeech,typiclust_dense,ours_sample_package_krr,144,48,22,0.4583333333333333,1.6842578649520874,-1.6842578649520874,0.0002015444188145,0.0584322810173034,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1208701133728027,top_quantile,0.0,,,,,13.0,26.0,5.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,22.0,4.0,,8,44,
hatespeech,kmeans_center,ours_sample_package_krr,144,48,22,0.4583333333333333,1.80229651927948,-1.80229651927948,0.0002095239906338,0.062330175191164,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1208701133728027,top_quantile,0.0,,,,3.0,29.0,9.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,22.0,,,8,44,
hatespeech,uncertainty_badge,ours_sample_package_krr,144,48,21,0.4375,1.9085043668746948,-1.9085043668746948,0.0002120335848303,0.0675814598798751,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1208701133728027,top_quantile,0.0,,,,,8.0,9.0,31.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,21.0,,,8,44,
hatespeech,cosine,ours_sample_package_krr,144,48,16,0.3333333333333333,0.2779071033000946,-0.2779071033000946,7.037445902824402e-05,0.0254725310951471,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1208701133728027,top_quantile,0.0,,,,,6.0,12.0,8.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,16.0,22.0,,8,44,
hatespeech,all_average,ours_sample_package_krr,144,48,16,0.3333333333333333,-0.2882379591464996,0.2882379591464996,4.408260065247305e-05,0.002303184242919,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,1.1208701133728027,top_quantile,0.0,,,,5.0,14.0,13.0,9.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,16.0,4.0,,8,44,3.0
mscoco,noise,ours_sample_package_krr,244,48,39,0.8125,3.4517853260040283,-3.4517853260040283,2.3730099201202397e-06,0.0034060885664075,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.96003395318985,top_quantile,0.0,,,,4.0,4.0,3.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,39.0,9.0,11.0,8,44,10.0
mscoco,coreset_far_wrong,ours_sample_package_krr,244,48,36,0.75,3.058278083801269,-3.058278083801269,1.968194965229486e-06,0.0034338675905019,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.96003395318985,top_quantile,0.0,,,,11.0,3.0,4.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,36.0,10.0,11.0,8,44,2.0
mscoco,typiclust_dense,ours_sample_package_krr,244,48,25,0.5208333333333334,2.105381965637207,-2.105381965637207,1.1709829550454742e-06,0.0030514032114297,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.96003395318985,top_quantile,0.0,,,,2.0,3.0,19.0,2.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,11.0,10.0,8,44,1.0
mscoco,kmeans_center,ours_sample_package_krr,244,48,25,0.5208333333333334,2.158363580703736,-2.158363580703736,1.1026859283447266e-06,0.0033493458759039,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.96003395318985,top_quantile,0.0,,,,9.0,18.0,1.0,1.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,7.0,11.0,8,44,1.0
mscoco,uncertainty_badge,ours_sample_package_krr,244,48,36,0.75,2.7207376956939697,-2.7207376956939697,1.4640390872955322e-06,0.0038431882858276,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.96003395318985,top_quantile,0.0,,,,1.0,2.0,4.0,16.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,36.0,9.0,16.0,8,44,
mscoco,cosine,ours_sample_package_krr,244,48,25,0.5208333333333334,1.8687986135482788,-1.8687986135482788,8.530914783477783e-07,0.0032511504832655,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.96003395318985,top_quantile,0.0,,,,3.0,2.0,5.0,6.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,25.0,24.0,7.0,8,44,1.0
mscoco,all_average,ours_sample_package_krr,244,48,32,0.6666666666666666,2.233848810195923,-2.233848810195923,1.010795472211612e-06,0.0037605322431772,0,online_student,0,1,8,buyer_pca_synchronized_indices,mean_seller_phi_by_buyer_membership,reuse_buyer_package_membership,624,8,8,624,28000,1000,0.96003395318985,top_quantile,0.0,,,,5.0,3.0,6.0,7.0,1,ours_student_pkg_ctpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,good_count,32.0,11.0,14.0,8,44,2.0
